lat,lng
40.6542031,-73.828101
40.659814,-73.9264655
40.7310423,-73.9996031
40.6639608,-73.8375594
40.7203669,-73.9417452
40.8764099,-73.8633795
40.7589741,-73.7714839
40.7378996,-73.714769
40.6289594,-73.897203
40.6125636,-73.9899764
40.5826333,-73.9599919
40.7850267,-73.9138077
40.6738494,-73.7957059
40.6865065,-73.8749499
40.6113676,-74.0348713
40.5773093,-74.1011192
40.7646819,-73.9642975
40.6801321,-73.8468687
40.5819158,-73.8297739
40.6353045,-74.0061683
40.7414715,-73.9854281
40.8226513,-73.951299
40.7262997,-73.9573549
40.8487755,-73.8940006
40.6174813,-74.0814987
40.7982287,-73.9290925
40.6859171,-73.8707035
40.7023133,-73.944639
40.7521191,-73.9647437
40.8392516,-73.817388
40.7337398,-73.9548424
40.581161,-74.1063991
40.7628182,-73.8741966
40.7228927,-73.8619589
40.8086722,-73.9576164
40.7025644,-73.7663684
40.6960082,-73.8600563
40.7114131,-73.8439653
40.6126282,-74.1803355
40.6749541,-73.8020355
40.8358272,-73.828799
40.663687,-73.888924
40.6966162,-73.8162064
40.6685491,-73.9902239
40.6387712,-74.0216122
40.774066,-73.7522136
40.6826581,-73.9100244
40.7521394,-73.97977
40.6921824,-73.771208
40.7222082,-73.9464985
40.7360199,-73.9822683
40.5851475,-73.9893466
40.6681458,-73.8819667
40.5429161,-74.155796
40.8762092,-73.8300981
40.8745048,-73.8520655
40.6451148,-73.8748771
40.7006878,-73.7668041
40.6297765,-73.9939944
40.7687296,-73.7604047
40.5761593,-73.9890171
40.7006414,-73.8021011
40.7080347,-73.8525973
40.6898418,-73.8500701
40.6466847,-73.9169377
40.8598744,-73.8932165
40.7138242,-73.9635997
40.8687496,-73.8949631
40.6713194,-73.8908796
40.578872,-74.0789209
40.7407326,-73.9817618
40.6894154,-73.740077
40.7878834,-73.8410199
40.7811158,-73.8210861
40.8414831,-73.8885224
40.7566214,-73.8073202
40.6104943,-74.1648389
40.6717304,-73.8792531
40.6487163,-73.9213821
40.663681,-73.7714283
40.5381022,-74.21201
40.769919,-73.9167696
40.5864943,-73.8040163
40.7065677,-73.9575984
40.8166622,-73.8879967
40.5978076,-74.0717702
40.6412326,-73.9084047
40.8874841,-73.8941993
40.8506117,-73.9138203
40.6932662,-73.8240625
40.5764122,-74.1096493
40.6421304,-73.8899436
40.6699314,-73.8806946
40.7267283,-73.8828154
40.6253889,-73.9595016
40.6852699,-73.842476
40.7660506,-73.8758655
40.6102022,-73.9604436
40.7196857,-73.8143173
40.7577007,-73.9693944
40.8798844,-73.8804806
40.8431433,-73.847426
40.7042013,-73.9642794
40.7320942,-73.9254945
40.8005844,-73.9600668
40.7705924,-73.9174785
40.6108706,-74.1004029
40.780251,-73.8191711
40.7395116,-73.9847429
40.6661846,-73.7405793
40.5787897,-73.8853213
40.5886635,-74.1112032
40.6630766,-73.9207777
40.5723678,-73.8567554
40.5950626,-74.1849796
40.7607986,-73.9296497
40.7452249,-73.9211311
40.7020766,-73.8791656
40.8653664,-73.9243835
40.7478646,-73.8739794
40.8233146,-73.9490078
40.6029156,-74.0107496
40.7157733,-73.8743755
40.5983966,-74.124543
40.5886305,-73.9679705
40.6843888,-73.9865619
40.7189126,-73.8465956
40.5916768,-73.9666548
40.60763,-73.9143356
40.8367349,-73.8858308
40.8851707,-73.9073272
40.6426851,-73.9912114
40.8043441,-73.9215703
40.7710869,-73.804419
40.7367473,-73.873037
40.6358001,-74.1475602
40.70415,-73.8158249
40.6606489,-73.9535403
40.6880939,-73.7952116
40.7170223,-73.965261
40.6204248,-74.1446121
40.7514296,-73.8199892
40.7155453,-73.8992627
40.6842066,-73.858574
40.6585289,-73.9395682
40.8996278,-73.8443482
40.6475736,-74.0874238
40.6560813,-73.9530533
40.7616905,-73.7328208
40.7038982,-73.7322734
40.6679749,-73.7508126
40.4989488,-74.2443651
40.6989301,-73.7703662
40.7324255,-74.006502
40.6605851,-73.9006613
40.7875082,-73.9382948
40.5953823,-73.7799404
40.8704157,-73.9151469
40.6804988,-73.821356
40.745475,-73.8652612
40.6854756,-73.8484898
40.7252827,-73.7875713
40.7335956,-73.8940648
40.7439536,-73.874225
40.7034428,-73.82339
40.6710466,-73.8927113
40.8599902,-73.8968495
40.8358938,-73.9286849
40.7868275,-73.8457061
40.5948468,-73.7619202
40.7652652,-73.8833433
40.6810466,-73.8493003
40.7224663,-73.7369176
40.8612181,-73.9043672
40.6521612,-73.867702
40.7921868,-73.9381937
40.8301369,-73.8918767
40.679336,-73.7821114
40.8653032,-73.8900552
40.8544606,-73.8657525
40.7317413,-73.7803344
40.855833,-73.8545074
40.6738597,-73.7396365
40.7715975,-73.8110388
40.8339028,-73.8835048
40.7755322,-73.9764593
40.7648863,-73.8655937
40.610953,-73.9131896
40.766816,-73.8303771
40.7409163,-73.9522573
40.8056191,-73.9706776
40.8765486,-73.9094727
40.6550478,-73.9563012
40.6710512,-73.981424
40.6342197,-74.1212267
40.7561889,-73.8616119
40.7786109,-73.8424827
40.6831521,-73.9576818
40.6579365,-73.9802671
40.6688642,-73.8549044
40.8714409,-73.8671573
40.7019285,-73.9946046
40.7609477,-73.7647702
40.6379069,-73.8877923
40.8482564,-73.9097498
40.6191725,-74.0726505
40.7046065,-73.8684744
40.8357243,-73.921284
40.6756249,-73.8987786
40.5991067,-73.9445518
40.7235211,-73.7625573
40.8006858,-73.952507
40.7142885,-73.9651434
40.6715924,-73.9842898
40.8313395,-73.8442044
40.7358526,-73.8781806
40.6312473,-73.9888784
40.7992577,-73.9390504
40.6196656,-74.0996777
40.8283099,-73.943143
40.5923861,-74.0726573
40.5673812,-74.1236825
40.7108271,-74.0033798
40.6870336,-73.8477219
40.7334537,-73.726367
40.6735747,-73.9020767
40.7644592,-73.7470618
40.672428,-73.8411834
40.7816933,-73.8405039
40.7249321,-73.9903419
40.622622,-73.9402671
40.6083062,-74.126247
40.8825965,-73.8979464
40.6692755,-73.9225439
40.6875776,-73.9997961
40.6833892,-74.0016703
40.7143717,-73.9460683
40.5988655,-74.0996286
40.6346999,-74.1045496
40.6017393,-73.7466591
40.6747128,-73.9689999
40.6948585,-73.84329
40.5907374,-73.7959458
40.7454835,-73.8886072
40.8436414,-73.9305265
40.6402245,-74.1366666
40.7240705,-73.9953496
40.7460747,-73.8640726
40.6887807,-73.78644
40.8168023,-73.8970429
40.6727235,-73.8813926
40.7545092,-73.8271456
40.7948616,-73.9464798
40.551907,-74.1991065
40.7255714,-73.7560171
40.8276421,-73.8478974
40.626319,-74.1797202
40.6799629,-73.8395214
40.8688752,-73.8226903
40.70072,-73.7432247
40.7595811,-73.768937
40.7194072,-73.9024964
40.7466701,-73.9478358
40.8095785,-73.9680364
40.7663065,-73.8928491
40.5945895,-73.7703577
40.6152346,-74.1007228
40.8376755,-73.8534882
40.7297989,-73.9748013
40.7677638,-73.7893167
40.6289729,-73.906577
40.5782683,-73.9578094
40.6178042,-74.1277886
40.5582101,-74.1164427
40.6662615,-73.9595633
40.7045516,-73.8733544
40.720103,-73.7903765
40.6831104,-73.7602134
40.699861,-73.9845744
40.7044255,-74.0142536
40.6162987,-74.1654728
40.6698234,-73.9098038
40.6107545,-74.0677071
40.6181802,-74.114858
40.7519322,-73.9021565
40.6341134,-73.9966493
40.8653172,-73.8491033
40.6600155,-73.7708354
40.7520525,-73.8306926
40.7193378,-73.9859127
40.6898031,-73.867768
40.7380182,-73.870671
40.6587834,-73.9128174
40.6327855,-74.1371126
40.7307208,-73.948772
40.6622052,-73.8029921
40.7388392,-73.9852338
40.5873012,-74.0936851
40.7019682,-73.8804966
40.7505301,-73.8768761
40.6349472,-73.932499
40.6531499,-73.9411624
40.8524126,-73.86777
40.6049293,-74.0237118
40.721473,-73.9838235
40.5848732,-73.969146
40.8600618,-73.8911267
40.6248628,-74.1262315
40.7505412,-73.896539
40.6162832,-74.026106
40.6621262,-73.8552579
40.760507,-73.9569807
40.6482565,-73.9713978
40.8956229,-73.8757248
40.6296096,-74.1302466
40.8231105,-73.8807524
40.8294224,-73.8297442
40.5988346,-73.9564028
40.6823781,-73.7671566
40.8981163,-73.8512244
40.8387302,-73.877714
40.7400038,-73.7385391
40.6881484,-73.9598601
40.7041862,-73.7859795
40.7523188,-73.8984708
40.7842828,-73.7976276
40.7004848,-73.9024916
40.7275681,-73.9292693
40.7634913,-73.8607772
40.774236,-73.7954846
40.6739421,-73.8639204
40.7404731,-73.8644124
40.7174085,-73.9878792
40.6953481,-73.8589542
40.6603098,-73.7739305
40.8596442,-73.8998217
40.7426584,-73.8462052
40.742601,-73.8207998
40.6339046,-73.9932842
40.5604202,-74.1594897
40.6383733,-73.997658
40.7284265,-73.7807999
40.7851816,-73.7832311
40.5713364,-74.1287292
40.677924,-73.9181895
40.6937,-73.8278297
40.5946524,-73.9672223
40.7978892,-73.9753821
40.6830068,-73.9067212
40.705253,-73.9253369
40.7297226,-73.7499585
40.7167311,-74.0020778
40.7607748,-73.8611295
40.7113352,-73.9338933
40.8146733,-73.9362111
40.7236382,-73.7466612
40.7055999,-73.8891175
40.8385495,-73.8230205
40.7774433,-73.9426697
40.7688772,-73.9489716
40.832389,-73.8645648
40.7122382,-73.9571367
40.5830137,-73.826063
40.6188854,-74.0793896
40.7555713,-73.9117631
40.6414032,-74.0212344
40.6946728,-73.9311439
40.8296864,-73.867761
40.6349117,-74.0101603
40.6726934,-73.7313676
40.5629036,-74.0990495
40.6541504,-73.94993
40.7559661,-73.819616
40.7251533,-73.9525969
40.6710339,-73.9392613
40.7008398,-73.9949394
40.6148547,-74.1079475
40.6665769,-73.7863147
40.6945695,-73.9906673
40.7192926,-73.9032902
40.6125693,-74.0083056
40.7314027,-73.9348765
40.7701654,-73.8182706
40.7069402,-74.0090062
40.7498037,-73.9520164
40.6796759,-73.8786294
40.6213573,-73.9271346
40.770393,-73.9480736
40.6368247,-74.0117603
40.8471717,-73.8447493
40.67493,-73.866067
40.7827103,-73.814008
40.6236572,-73.9530509
40.7642676,-73.7229343
40.7086772,-73.9369799
40.7604952,-73.8613864
40.6228597,-74.0253457
40.6665265,-73.9962872
40.8978107,-73.8526177
40.6873024,-73.73309
40.8730311,-73.8565525
40.7046072,-73.9022908
40.6861216,-73.7852803
40.7380002,-73.9244703
40.7412894,-73.8857273
40.6239564,-74.039687
40.823264,-73.9527619
40.7504672,-73.8671459
40.6147639,-74.0690114
40.5972673,-73.9986569
40.7637115,-73.7770811
40.7199364,-73.8465933
40.7145375,-73.9372954
40.8331185,-73.9121445
40.6896312,-73.9857387
40.8514354,-73.9350843
40.7219516,-73.8118434
40.6311688,-74.127598
40.8236703,-73.8459567
40.8371951,-73.8222146
40.8633298,-73.8991979
40.6455141,-74.0849635
40.6959342,-73.7615953
40.6975638,-73.7790802
40.6587052,-73.8548924
40.6391553,-73.9914065
40.6559822,-73.8975686
40.7358123,-73.91321
40.7229904,-73.9355882
40.7424134,-73.8714203
40.6393102,-73.8943117
40.6787376,-73.8988676
40.69666,-73.9310841
40.6444777,-74.0002126
40.7849422,-73.9465889
40.7178243,-73.8606418
40.7586802,-73.7755711
40.7050435,-73.9590323
40.7606738,-73.7663956
40.6976362,-73.965776
40.8436799,-73.8719472
40.741242,-73.8695063
40.7109219,-73.8380581
40.575854,-74.1135073
40.6644261,-73.9869516
40.7619571,-73.8970519
40.6555141,-73.912364
40.7574704,-73.8162153
40.8116114,-73.9384791
40.5956527,-73.908153
40.6442391,-74.0868573
40.6308781,-73.8942314
40.8187441,-73.8662003
40.7217592,-73.8202101
40.754252,-73.8135316
40.6872498,-73.8719701
40.6061792,-74.081723
40.786808,-73.9452296
40.7569487,-73.7919029
40.71042,-74.0146445
40.76546,-73.9819897
40.8655081,-73.8635212
40.7256506,-73.7687717
40.674021,-73.8610722
40.5640425,-74.1872692
40.6070078,-73.7680137
40.7403646,-73.8564556
40.5728602,-73.9905727
40.6703473,-73.9974153
40.6687863,-73.8775677
40.6159968,-74.0154882
40.6944171,-73.7963245
40.7024019,-73.9604962
40.8221553,-73.8875023
40.8198695,-73.8198619
40.7526415,-73.9398726
40.5725279,-74.1402393
40.6252442,-73.9369181
40.6973986,-73.8095109
40.7652435,-73.7860035
40.6977362,-73.9609254
40.7631936,-73.8064312
40.5310677,-74.1590851
40.8432973,-73.917809
40.7054541,-73.7814778
40.8426119,-73.8286731
40.8328956,-73.817868
40.7520423,-73.9287422
40.6262852,-74.0357905
40.7533101,-73.8273761
40.8259662,-73.8621678
40.8362561,-73.8532239
40.7794969,-73.9534934
40.6777167,-73.9732491
40.6840614,-73.75818
40.6597135,-73.7398107
40.6893528,-73.8395601
40.5873676,-73.8193801
40.595497,-73.7782188
40.8411069,-73.8496135
40.7581922,-73.8231763
40.5822908,-74.169057
40.6738279,-73.9758895
40.7043984,-73.9238339
40.8234316,-73.9111528
40.6802687,-73.9474695
40.7242998,-73.7286233
40.857002,-73.8916775
40.6438943,-73.9687187
40.681486,-73.9770225
40.6232768,-74.0414903
40.7692326,-73.9103198
40.8693837,-73.8721945
40.8327332,-73.8916267
40.5776095,-74.1118724
40.7234541,-73.9403211
40.8680141,-73.8723427
40.6322129,-73.8921577
40.7058999,-73.9630991
40.7395778,-73.8235577
40.5909522,-73.9665184
40.8469048,-73.8268838
40.5912224,-73.9857885
40.6661366,-73.9922356
40.7537216,-73.8328215
40.6291647,-74.0174871
40.7178015,-73.8035725
40.5929894,-73.78904
40.8613906,-73.8702431
40.7549771,-73.8530834
40.7001242,-73.9471293
40.6805418,-73.8071686
40.8840189,-73.9152143
40.5827115,-74.1006125
40.7577549,-73.7930302
40.7082901,-73.8307641
40.7004865,-73.9363673
40.6839225,-73.857446
40.6695924,-73.9958941
40.7690674,-73.8368882
40.6348847,-73.9994343
40.6678948,-73.8420304
40.7605337,-73.8215565
40.7082383,-73.9325222
40.6163533,-73.9824478
40.7485401,-73.9496281
40.7279836,-73.8758462
40.7007098,-73.994226
40.7433206,-73.731376
40.8895505,-73.8452326
40.6853297,-73.8342586
40.7698896,-73.8701109
40.5910473,-73.9920679
40.5980902,-74.0762285
40.6198806,-74.0230108
40.748739,-73.8543695
40.6601093,-73.8333589
40.6640581,-73.7384529
40.7399238,-73.7252564
40.7266697,-73.729144
40.6268409,-73.9684781
40.878367,-73.858924
40.6862063,-73.8643966
40.7192366,-73.8446649
40.6322495,-73.9636731
40.6110372,-74.013481
40.8959221,-73.8400706
40.6025775,-74.1314039
40.832754,-73.8449166
40.7022682,-73.780464
40.7199532,-74.0085823
40.7168049,-73.9430542
40.8240873,-73.8743351
40.6340851,-73.915469
40.5940423,-73.9291808
40.7360483,-73.7560247
40.7124755,-73.7905087
40.6572461,-73.912423
40.6339318,-73.9487742
40.6244417,-73.9303914
40.7201645,-73.844789
40.704389,-73.8886218
40.8570288,-73.8853296
40.742096,-73.8674729
40.8570509,-73.9069073
40.707385,-73.876624
40.6241739,-73.9483458
40.5096221,-74.2449903
40.8033301,-73.9487269
40.656383,-73.7530508
40.8131027,-73.8540408
40.7178746,-73.8462337
40.6599762,-73.8342819
40.6621607,-73.8728365
40.7416722,-73.8957372
40.6629722,-73.9168309
40.6941541,-73.7648725
40.6699331,-73.8696026
40.518518,-74.1996796
40.7093676,-73.7671958
40.8835553,-73.8347553
40.7008171,-73.8391213
40.5517338,-74.1810309
40.6103007,-73.9595215
40.6154636,-74.0694624
40.7189132,-73.9992352
40.8287418,-73.8772987
40.8893328,-73.8346759
40.7046222,-73.8091512
40.8517991,-73.8328606
40.760787,-73.8067595
40.7452427,-73.9847921
40.6767967,-74.0135519
40.6837354,-73.8593105
40.8886216,-73.8344534
40.6495124,-73.9398322
40.7298851,-73.7495059
40.8319465,-73.8737768
40.708826,-73.81684
40.674175,-73.8197435
40.7731502,-73.7841461
40.7514055,-74.0051756
40.5853893,-73.8146547
40.6117039,-73.9704518
40.7130147,-74.000891
40.7025344,-73.8735133
40.6051405,-74.0925866
40.7627598,-73.8895205
40.7583255,-73.7738902
40.6396046,-74.0920543
40.7589074,-73.9011907
40.6287024,-74.1161442
40.8906476,-73.8487419
40.8609571,-73.9265034
40.6359617,-73.952264
40.8365921,-73.9005647
40.7093579,-73.8080447
40.8529783,-73.8889116
40.7645902,-73.9045132
40.5815333,-73.9619438
40.680363,-73.7655845
40.8644026,-73.9237663
40.6565536,-73.9228289
40.8784734,-73.9036264
40.778486,-73.9452545
40.8192548,-73.8108731
40.6392866,-73.8986824
40.8299794,-73.8823806
40.6882138,-73.8435653
40.7449932,-73.8617182
40.6630517,-73.7487331
40.6262532,-73.9516189
40.7932005,-73.8241376
40.5977796,-73.7397315
40.7607944,-73.9845106
40.5483989,-74.1960843
40.7326139,-73.92515
40.7243281,-73.9551374
40.6287256,-74.0830291
40.6287307,-73.9433311
40.7303651,-73.8089945
40.6034874,-73.7685841
40.7107633,-73.7585484
40.6820515,-73.8604858
40.5430947,-74.1451284
40.6558741,-73.9563872
40.6923271,-73.7764074
40.7195512,-73.9748892
40.5837124,-73.9473835
40.7377986,-73.8506909
40.6448565,-73.938359
40.5707498,-74.1280909
40.8115078,-73.9034163
40.7395301,-73.7071875
40.7016369,-73.9422665
40.7006798,-73.9384841
40.7395747,-73.8922257
40.8438254,-73.8924833
40.7371523,-73.906013
40.6944569,-73.9988741
40.5336655,-74.1715746
40.8294278,-73.8696803
40.835122,-73.8739019
40.7511207,-73.7475167
40.6152488,-74.1061977
40.5876847,-73.9552256
40.6125296,-73.9357236
40.7345453,-73.7945961
40.7264342,-73.8894389
40.7024115,-73.9932521
40.6993917,-73.9193749
40.7248034,-73.7362807
40.6747575,-73.9720966
40.6077649,-73.9825473
40.616518,-74.0304832
40.8668088,-73.9309982
40.5490216,-74.2233397
40.5781072,-73.8482006
40.5817757,-73.9643917
40.7309373,-73.8738137
40.6840525,-73.9774579
40.7589805,-73.9624344
40.661037,-73.9974301
40.7405445,-73.9381983
40.6539849,-73.9276937
40.7406742,-73.812155
40.631729,-74.1248934
40.6996781,-73.8877136
40.8962063,-73.8411189
40.6694137,-73.7681175
40.5926633,-73.9706295
40.6096818,-73.9929769
40.8788559,-73.8734816
40.6817805,-73.7815554
40.7731391,-73.9665351
40.6887896,-73.9168997
40.8005566,-73.940205
40.7181887,-73.811919
40.674459,-73.779492
40.6608493,-73.8402918
40.7647257,-73.9242523
40.875538,-73.8425749
40.6814845,-73.8504783
40.7614009,-73.911481
40.6027485,-73.9639124
40.7593356,-73.903131
40.846153,-73.9323244
40.6375795,-74.1470021
40.6398578,-73.9280981
40.7799246,-73.9806751
40.7369668,-73.8977617
40.616036,-73.9557865
40.7079599,-73.8777771
40.842066,-73.8760851
40.7785654,-73.7681944
40.7148804,-73.954462
40.5815024,-73.9598954
40.6166654,-74.1324149
40.7800886,-73.8171459
40.709926,-73.9904595
40.5763024,-73.8471644
40.7569423,-73.8722188
40.8231387,-73.8822371
40.8334013,-73.9353723
40.6756229,-73.8154026
40.7338472,-73.8715775
40.6751689,-73.825253
40.7350859,-73.896913
40.6157886,-74.0121276
40.7538116,-73.7063054
40.6186338,-73.9800806
40.6753004,-73.804617
40.6129118,-73.9860324
40.8241843,-73.9372246
40.6661438,-73.8232509
40.7696944,-73.8697827
40.8818714,-73.9179349
40.6984155,-73.9337943
40.8452801,-73.8345251
40.757518,-73.8185686
40.7334183,-73.7370837
40.7665589,-73.9629283
40.6665751,-73.7348383
40.6188135,-73.9327062
40.8751797,-73.837517
40.7443357,-73.950999
40.6236623,-74.1320542
40.6447972,-73.8916401
40.8822201,-73.8804583
40.7579535,-73.8981915
40.6462644,-73.912686
40.7402777,-73.9278093
40.6157096,-74.001448
40.6651292,-73.8448522
40.7629284,-73.8648252
40.8171985,-73.9363641
40.5512922,-74.1503711
40.5443478,-74.1605452
40.903558,-73.8441798
40.6743137,-73.9500807
40.7634582,-73.7265461
40.6245541,-73.9670959
40.6184319,-74.1552446
40.6904041,-73.805741
40.6101508,-74.1469669
40.8351978,-73.8740453
40.7210074,-73.7510905
40.7069296,-73.824048
40.7240824,-73.9788586
40.7226124,-73.8147782
40.6898056,-73.9779391
40.6854992,-73.9177006
40.6079544,-73.96096
40.853685,-73.8691664
40.7628522,-73.9677279
40.733527,-73.7260311
40.7590963,-73.7941269
40.7726568,-73.9009562
40.6850185,-73.8433528
40.5840139,-73.9858637
40.6688871,-73.8371328
40.7310643,-74.0014108
40.6847985,-73.9564043
40.6360461,-73.7402561
40.8684742,-73.8215678
40.7091016,-73.9400778
40.630829,-73.9073526
40.7362142,-73.9586368
40.7242873,-73.7654011
40.6542212,-73.923848
40.7954625,-73.9460279
40.602691,-73.7630014
40.8672579,-73.9293418
40.6267726,-73.946874
40.6835433,-73.8485411
40.771612,-73.9904543
40.6434314,-74.0841429
40.6815919,-73.7445819
40.7319824,-73.9819663
40.7338443,-74.0102151
40.6859596,-73.8934077
40.5925183,-73.9326139
40.7098899,-73.9011469
40.8847113,-73.8313023
40.7026233,-73.9652036
40.8508058,-73.8621199
40.7585091,-73.8332427
40.6831329,-73.882582
40.5542576,-74.1730453
40.5961418,-73.9938462
40.8322821,-73.9096197
40.831875,-73.8663546
40.6109352,-74.1430572
40.6055989,-73.9595748
40.6993586,-73.8423382
40.6723491,-73.9140867
40.6108889,-74.1014113
40.7111099,-73.8313702
40.7257724,-74.0008984
40.7856997,-73.7744905
40.8357786,-73.9164739
40.7144187,-73.7934605
40.8458491,-73.9027267
40.8320346,-73.8447521
40.5704691,-74.1185086
40.6923473,-73.8817778
40.6099857,-74.1201601
40.7105839,-73.9834918
40.6962639,-73.7740213
40.7298782,-73.9907237
40.6682923,-73.9792367
40.829243,-73.9374763
40.6573596,-73.7415318
40.7507181,-73.8949001
40.7176557,-73.7967923
40.8801342,-73.9039386
40.8856494,-73.8235425
40.6673885,-73.7710876
40.6820407,-74.0023112
40.7110368,-73.8141972
40.8446886,-73.9066644
40.6801624,-73.893187
40.6310106,-74.1292081
40.730053,-73.7935239
40.5330455,-74.1518481
40.6255989,-74.0360711
40.5681037,-74.1151462
40.6814909,-73.7723227
40.7595175,-73.7172076
40.6933597,-73.9758464
40.7289666,-73.8955875
40.6766772,-73.8336059
40.7202352,-73.9844767
40.8808185,-73.9084001
40.6621221,-73.7701541
40.5885616,-74.1458356
40.6233794,-73.9302808
40.6943695,-73.8450149
40.5830596,-73.9731055
40.5555878,-74.2143722
40.8522138,-73.9332255
40.6261213,-74.0823126
40.8878497,-73.8302708
40.7512374,-73.7532549
40.6396194,-73.9204236
40.639817,-73.9943466
40.8500215,-73.9212598
40.6778443,-73.7297389
40.6927972,-73.9211534
40.7508106,-73.893976
40.5333616,-74.188597
40.8191626,-73.8798129
40.6635893,-73.9910897
40.819698,-73.9344739
40.8346274,-73.8420068
40.7155532,-73.9897553
40.7116289,-73.7293783
40.7527828,-73.8549779
40.7622939,-73.9744569
40.6210193,-74.131804
40.64303,-73.969883
40.6732438,-73.737941
40.7796991,-73.8122038
40.7278033,-73.8051521
40.556819,-74.1360282
40.8210899,-73.9037926
40.5425994,-74.2083327
40.7920044,-73.8125772
40.7682283,-73.9291364
40.7581012,-73.7619973
40.8138051,-73.8911156
40.7072377,-73.9067378
40.7697815,-73.8083544
40.7465649,-73.918015
40.8101738,-73.9511673
40.7923625,-73.9641744
40.895994,-73.8663305
40.6021216,-73.9695774
40.8123151,-73.9522278
40.6256465,-74.03311
40.6555555,-73.8409532
40.636009,-74.0810638
40.7214625,-73.9885242
40.690908,-73.9554123
40.8131301,-73.8942705
40.7188099,-73.9142649
40.7172766,-73.8253158
40.7861372,-73.8243459
40.6016557,-74.0108682
40.6764305,-73.8912714
40.8172102,-73.9159915
40.5995975,-73.9494488
40.627128,-73.9752759
40.7484095,-73.8976322
40.7687525,-73.7808008
40.7031084,-73.866537
40.5954964,-74.0840681
40.8815054,-73.879353
40.8675505,-73.8615031
40.5957763,-73.9882217
40.7670115,-73.9235024
40.7589677,-73.8070066
40.5920086,-73.7841102
40.7164356,-73.8884429
40.8624983,-73.9341848
40.6816746,-73.8791269
40.7612459,-73.7629282
40.584613,-73.9271019
40.6938623,-73.9297023
40.7078356,-73.8696114
40.8123112,-73.9164745
40.5728741,-74.1465933
40.6487691,-73.9528206
40.6978751,-73.802369
40.7533681,-73.974648
40.7657627,-73.8786999
40.6029561,-73.9835317
40.7682761,-73.8652347
40.8617704,-73.8986725
40.5473241,-74.1819977
40.6588768,-74.0029374
40.781952,-73.9754821
40.8439417,-73.9390239
40.7661576,-73.8922511
40.8810763,-73.8784859
40.692481,-73.7988222
40.7435669,-73.8296496
40.7960734,-73.9434848
40.7489156,-73.9373965
40.7427877,-73.882632
40.6423261,-74.023955
40.7378777,-73.8367167
40.6304522,-73.9098678
40.7722405,-73.9899957
40.6401638,-73.9455229
40.6821819,-73.7847738
40.6801952,-73.955488
40.6976416,-73.929316
40.6707599,-73.8417172
40.750495,-73.707013
40.7608167,-73.7395818
40.6937685,-73.8005132
40.7590711,-73.7985019
40.8434633,-73.8664253
40.6781202,-73.749812
40.7082015,-73.8010759
40.725433,-73.9457743
40.5557147,-74.141298
40.7853688,-73.8448103
40.6573265,-73.7439251
40.8177695,-73.8144519
40.6129369,-73.9726735
40.7053333,-73.9595252
40.8011399,-73.937687
40.7561965,-73.763419
40.6174829,-73.9648121
40.6453166,-73.970545
40.6822827,-73.877936
40.6466293,-73.9556509
40.6608608,-73.8988191
40.7890955,-73.8030407
40.7580073,-73.9662395
40.8360957,-73.868153
40.7150531,-73.8811514
40.6856145,-73.7502563
40.6472557,-73.89071
40.8249455,-73.8205094
40.7167324,-73.8379574
40.6774998,-73.8714805
40.7911893,-73.8522796
40.7572323,-73.9897922
40.6545182,-73.8822143
40.6293935,-74.1194707
40.6355816,-73.9915402
40.7024219,-73.9866917
40.6379397,-74.130497
40.5716499,-74.1206128
40.7409312,-73.8665695
40.6868075,-73.7668022
40.6946932,-73.8350431
40.8580925,-73.9019135
40.7233642,-73.7757841
40.7583292,-73.9689357
40.725561,-73.8984829
40.8594058,-73.8725579
40.7511017,-73.8911893
40.7139304,-73.7323052
40.7861493,-73.8336646
40.8158777,-73.9005054
40.7623963,-73.9786009
40.8427859,-73.8903815
40.7278927,-73.861162
40.8330376,-73.8262983
40.7184981,-73.7520739
40.7065999,-73.855302
40.6912455,-73.8508783
40.6785718,-73.8729314
40.7721026,-73.7744752
40.5983176,-73.7625524
40.709695,-73.7935112
40.8798705,-73.8318353
40.8310013,-73.8265168
40.7790233,-73.8258182
40.7135534,-73.7366606
40.6990613,-73.8148326
40.6278296,-73.8902049
40.7559281,-73.9192704
40.6296533,-73.9650795
40.5832701,-73.9600492
40.6119531,-73.9681646
40.9068863,-73.8496745
40.7609587,-73.8076794
40.6643477,-73.8723025
40.851531,-73.8648945
40.6032256,-74.0879635
40.7188119,-73.8906359
40.6500815,-73.9610074
40.6717735,-73.9364055
40.6105116,-74.0976569
40.9066593,-73.8524208
40.608479,-74.0137686
40.738755,-74.0034462
40.7186277,-74.0025397
40.8732139,-73.8670959
40.6703275,-73.7924363
40.7445487,-73.8737691
40.7991021,-73.968541
40.6088945,-74.1279012
40.6867557,-73.9755207
40.709913,-74.0060886
40.713554,-73.7965005
40.7090934,-73.8124316
40.7413992,-73.7784008
40.5232384,-74.2348753
40.8342725,-73.945364
40.8173714,-73.9113813
40.8610143,-73.9103471
40.7826332,-73.9511983
40.781694,-73.82224
40.6640557,-73.9426955
40.6015283,-74.0693794
40.7660969,-73.7844304
40.607122,-73.8194167
40.8797004,-73.8357304
40.7249505,-73.8835834
40.7148726,-73.7290966
40.712796,-73.9586657
40.7439421,-73.7720431
40.7001909,-73.9056044
40.6709781,-73.8843806
40.7432748,-73.7757084
40.8398512,-73.852869
40.6142339,-74.1169007
40.8907401,-73.8399854
